Date,Time,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),terrestrial_radiation (W/m²),pressure_msl (hPa),soil_temperature_0_to_7cm (°C),I_CO,I_NMHC,I_C6H6,I_NOx,I_NO2,AQI,datetime
14/11/2004,02.00.00,0.6,0.0,1.0,118.44,44.0,10.4,53.7,0.6749,0.8,100,29.2,0.0,995.5,12.8,6.0,0.0,25.0,61.26772727272727,22.0,61.26772727272727,2004-11-14 02:00:00
14/11/2004,03.00.00,0.4,0.0,0.8,0.0,0.0,9.9,54.3,0.6609,0.7,100,27.4,0.0,995.2,12.3,4.0,0.0,20.0,0.0,0.0,20.0,2004-11-14 03:00:00
14/11/2004,04.00.00,0.3,0.0,0.7,67.67999999999999,26.0,9.8,51.3,0.6225,0.6,100,26.2,0.0,995.4,11.9,3.0,0.0,17.5,33.839999999999996,13.0,33.839999999999996,2004-11-14 04:00:00
14/11/2004,05.00.00,0.3,0.0,0.4,45.12,20.0,9.5,52.2,0.6198,0.7,100,24.5,0.0,995.9,11.5,3.0,0.0,10.0,22.56,10.0,22.56,2004-11-14 05:00:00
14/11/2004,06.00.00,0.2,0.0,0.2,37.599999999999994,17.0,10.0,45.7,0.5598,0.7,100,23.7,0.0,996.5,11.2,2.0,0.0,5.0,18.799999999999997,8.5,18.799999999999997,2004-11-14 06:00:00
14/11/2004,07.00.00,0.2,0.0,0.2,47.0,21.0,10.2,41.9,0.5209,1.2,100,23.8,106.3,996.9,10.9,2.0,0.0,5.0,23.5,10.5,23.5,2004-11-14 07:00:00
14/11/2004,08.00.00,0.3,0.0,0.3,73.32,29.0,10.6,36.1,0.4624,0.9,100,24.4,325.6,996.9,10.8,3.0,0.0,7.5,36.66,14.5,36.66,2004-11-14 08:00:00
14/11/2004,09.00.00,0.3,0.0,0.4,107.16,39.0,10.7,36.0,0.4623,0.7,100,24.4,502.7,997.3,10.6,3.0,0.0,10.0,54.98681818181818,19.5,54.98681818181818,2004-11-14 09:00:00
14/11/2004,10.00.00,0.4,0.0,0.5,110.91999999999999,41.0,10.8,35.4,0.4583,0.4,100,23.9,625.5,998.0,10.6,4.0,0.0,12.5,57.080454545454536,20.5,57.080454545454536,2004-11-14 10:00:00
14/11/2004,11.00.00,0.4,0.0,0.6,122.19999999999999,44.0,11.4,32.9,0.4435,0.3,100,24.6,685.7,998.2,10.7,4.0,0.0,15.0,63.36136363636363,22.0,63.36136363636363,2004-11-14 11:00:00
14/11/2004,12.00.00,0.6,0.0,1.1,174.84,54.0,12.4,32.0,0.4583,0.2,100,26.4,679.1,998.8,10.9,6.0,0.0,27.500000000000004,92.67227272727273,27.0,92.67227272727273,2004-11-14 12:00:00
14/11/2004,13.00.00,0.6,0.0,1.2,210.56,62.0,12.4,31.3,0.45,0.2,100,25.8,606.3,998.7,11.1,6.0,0.0,30.0,103.26061349693252,31.0,103.26061349693252,2004-11-14 13:00:00
14/11/2004,14.00.00,0.6,0.0,1.4,206.79999999999998,62.0,12.2,31.8,0.4514,0.0,100,23.9,472.0,998.8,11.2,6.0,0.0,35.0,102.8838445807771,31.0,102.8838445807771,2004-11-14 14:00:00
14/11/2004,15.00.00,0.5,0.0,1.1,152.28,48.0,10.5,37.9,0.4821,0.0,53,24.7,285.6,999.3,11.1,5.0,0.0,27.500000000000004,80.11045454545454,24.0,80.11045454545454,2004-11-14 15:00:00
14/11/2004,16.00.00,0.6,0.0,1.3,188.0,59.0,9.6,44.2,0.5289,0.0,63,22.8,80.3,999.6,10.8,6.0,0.0,32.5,100.0,29.5,100.0,2004-11-14 16:00:00
14/11/2004,17.00.00,0.7,0.0,1.8,204.92,63.0,8.2,57.9,0.6293,0.0,65,19.7,0.0,1000.8,10.5,7.0,0.0,45.0,102.69546012269939,31.5,102.69546012269939,2004-11-14 17:00:00
14/11/2004,18.00.00,1.4,0.0,4.7,278.24,78.0,7.3,63.5,0.6519,0.0,83,18.5,0.0,1001.8,10.4,14.0,0.0,95.1,110.04245398773006,39.0,110.04245398773006,2004-11-14 18:00:00
14/11/2004,19.00.00,1.2,0.0,3.0,389.15999999999997,99.0,8.4,55.7,0.6155,0.0,98,16.6,0.0,1003.2,10.2,12.0,0.0,67.33333333333333,121.15713701431493,49.5,121.15713701431493,2004-11-14 19:00:00
14/11/2004,20.00.00,1.1,0.0,3.0,394.79999999999995,106.0,9.1,49.6,0.5765,0.0,100,16.1,0.0,1004.1,10.2,11.0,0.0,67.33333333333333,121.72229038854806,54.34090909090909,121.72229038854806,2004-11-14 20:00:00
14/11/2004,21.00.00,1.0,0.0,2.8,338.4,97.0,10.0,41.4,0.5102,0.2,100,15.5,0.0,1005.0,10.2,10.0,0.0,64.06666666666666,116.07075664621676,48.5,116.07075664621676,2004-11-14 21:00:00
14/11/2004,22.00.00,0.6,0.0,1.6,204.92,67.0,10.4,36.2,0.4561,0.2,100,14.7,0.0,1006.0,10.1,6.0,0.0,40.0,102.69546012269939,33.5,102.69546012269939,2004-11-14 22:00:00
14/11/2004,23.00.00,0.8,0.0,2.3,240.64,73.0,11.3,32.3,0.4329,0.2,100,13.2,0.0,1006.7,10.0,8.0,0.0,55.9,106.27476482617587,36.5,106.27476482617587,2004-11-14 23:00:00
15/11/2004,00.00.00,0.6,0.0,1.3,180.48,62.0,10.9,33.5,0.4378,0.2,100,12.9,0.0,1007.1,9.9,6.0,0.0,32.5,95.81272727272727,31.0,95.81272727272727,2004-11-15 00:00:00
15/11/2004,01.00.00,0.5,0.0,1.1,122.19999999999999,44.0,10.6,34.9,0.4455,0.1,100,13.2,0.0,1007.7,9.8,5.0,0.0,27.500000000000004,63.36136363636363,22.0,63.36136363636363,2004-11-15 01:00:00
15/11/2004,02.00.00,0.3,0.0,0.6,78.96,31.0,10.7,36.1,0.4639,0.1,99,13.8,0.0,1008.0,9.6,3.0,0.0,15.0,39.48,15.5,39.48,2004-11-15 02:00:00
15/11/2004,03.00.00,0.2,0.0,0.4,0.0,0.0,11.0,37.3,0.488,0.0,100,13.6,0.0,1008.0,9.5,2.0,0.0,10.0,0.0,0.0,10.0,2004-11-15 03:00:00
15/11/2004,04.00.00,0.0,0.0,0.4,45.12,21.0,10.7,39.2,0.5045,0.0,99,13.8,0.0,1008.1,9.5,0.0,0.0,10.0,22.56,10.5,22.56,2004-11-15 04:00:00
15/11/2004,05.00.00,0.3,0.0,0.4,52.64,22.0,10.4,38.6,0.4862,0.0,99,13.2,0.0,1008.7,9.5,3.0,0.0,10.0,26.32,11.0,26.32,2004-11-15 05:00:00
15/11/2004,06.00.00,0.4,0.0,0.8,103.39999999999999,41.0,10.4,37.4,0.4717,0.0,99,11.5,0.0,1008.7,9.4,4.0,0.0,20.0,52.893181818181816,20.5,52.893181818181816,2004-11-15 06:00:00
15/11/2004,07.00.00,0.7,0.0,2.0,340.28,94.0,10.5,37.0,0.4707,0.0,97,9.9,101.2,1009.4,9.6,7.0,0.0,50.0,116.25914110429447,47.0,116.25914110429447,2004-11-15 07:00:00
15/11/2004,08.00.00,2.0,0.0,8.7,902.4,167.0,10.7,37.9,0.487,0.0,74,9.4,320.4,1009.9,9.9,20.0,0.0,137.26,171.30257352941177,88.30681818181819,171.30257352941177,2004-11-15 08:00:00
15/11/2004,09.00.00,2.4,0.0,8.6,830.9599999999999,162.0,11.1,38.1,0.5023,0.0,99,9.4,497.4,1010.3,10.9,24.0,0.0,136.28,164.86772058823527,85.52272727272727,164.86772058823527,2004-11-15 09:00:00
15/11/2004,10.00.00,1.8,0.0,6.8,678.68,141.0,12.6,36.6,0.5314,0.0,99,11.1,620.3,1011.1,11.7,18.0,0.0,118.64,151.15132352941177,73.82954545454545,151.15132352941177,2004-11-15 10:00:00
15/11/2004,11.00.00,1.6,0.0,6.2,541.4399999999999,127.0,13.8,36.2,0.569,0.0,99,11.1,680.6,1011.2,12.1,16.0,0.0,112.76,136.4162781186094,66.0340909090909,136.4162781186094,2004-11-15 11:00:00
15/11/2004,12.00.00,1.7,0.0,6.4,620.4,116.0,13.4,37.1,0.5683,0.0,99,11.1,674.2,1011.1,12.2,17.0,0.0,114.72,144.32842535787321,59.90909090909091,144.32842535787321,2004-11-15 12:00:00
15/11/2004,13.00.00,1.8,0.0,6.7,564.0,104.0,13.5,34.9,0.5393,0.0,100,11.6,601.6,1011.1,12.0,18.0,0.0,117.66,138.67689161554193,53.22727272727273,138.67689161554193,2004-11-15 13:00:00
15/11/2004,14.00.00,1.7,0.0,6.2,449.32,111.0,13.7,32.2,0.5032,0.0,100,10.6,467.7,1010.9,11.9,17.0,0.0,112.76,127.18543967280164,57.125,127.18543967280164,2004-11-15 14:00:00
15/11/2004,15.00.00,1.7,0.0,6.7,498.2,114.0,13.6,32.1,0.4977,0.0,84,8.9,281.6,1010.8,11.7,17.0,0.0,117.66,132.0834355828221,58.79545454545455,132.0834355828221,2004-11-15 15:00:00
15/11/2004,16.00.00,1.7,0.0,7.8,539.56,121.0,13.5,31.8,0.4876,0.0,87,7.7,78.3,1011.0,11.3,17.0,0.0,128.44,136.2278936605317,62.69318181818181,136.2278936605317,2004-11-15 16:00:00
15/11/2004,17.00.00,2.6,0.0,11.5,757.64,164.0,13.5,27.9,0.4287,0.0,95,9.1,0.0,1011.4,10.9,26.0,0.0,155.9,158.2635294117647,86.63636363636363,158.2635294117647,2004-11-15 17:00:00
15/11/2004,18.00.00,4.0,0.0,16.7,968.1999999999999,194.0,12.7,28.9,0.4233,0.0,96,8.3,0.0,1011.7,10.6,40.0,0.0,172.88666666666666,177.22941176470587,101.60122699386503,177.22941176470587,2004-11-15 18:00:00
15/11/2004,19.00.00,3.8,0.0,16.6,838.4799999999999,175.0,12.6,30.2,0.4384,0.0,80,7.8,0.0,1012.1,10.4,38.0,0.0,172.56,165.54507352941175,92.76136363636363,172.56,2004-11-15 19:00:00
15/11/2004,20.00.00,4.0,0.0,16.3,941.88,180.0,12.3,32.0,0.4553,0.0,67,8.3,0.0,1012.5,10.0,40.0,0.0,171.58,174.85867647058825,95.54545454545453,174.85867647058825,2004-11-15 20:00:00
15/11/2004,21.00.00,2.4,0.0,8.6,667.4,147.0,12.0,34.3,0.4787,0.0,56,8.8,0.0,1012.9,9.6,24.0,0.0,136.28,149.03803680981594,77.17045454545455,149.03803680981594,2004-11-15 21:00:00
15/11/2004,22.00.00,1.4,0.0,5.4,407.96,112.0,11.6,37.3,0.5095,0.0,66,10.7,0.0,1012.8,9.5,14.0,0.0,104.92,123.04098159509202,57.68181818181818,123.04098159509202,2004-11-15 22:00:00
15/11/2004,23.00.00,1.3,0.0,4.0,338.4,94.0,11.3,40.3,0.5406,0.0,79,9.8,0.0,1013.0,9.3,13.0,0.0,83.66666666666666,116.07075664621676,47.0,116.07075664621676,2004-11-15 23:00:00
16/11/2004,00.00.00,1.3,0.0,3.9,313.96,91.0,11.3,41.8,0.561,0.0,67,9.0,0.0,1013.0,9.2,13.0,0.0,82.03333333333333,113.62175869120654,45.5,113.62175869120654,2004-11-16 00:00:00
16/11/2004,01.00.00,1.0,0.0,2.8,236.88,76.0,11.2,42.0,0.5582,0.0,76,8.9,0.0,1012.9,9.1,10.0,0.0,64.06666666666666,105.89799591002046,38.0,105.89799591002046,2004-11-16 01:00:00
16/11/2004,02.00.00,0.8,0.0,2.2,212.44,73.0,11.0,42.6,0.5595,0.0,77,9.2,0.0,1013.2,8.9,8.0,0.0,54.266666666666666,103.44899795501023,36.5,103.44899795501023,2004-11-16 02:00:00
16/11/2004,03.00.00,0.6,0.0,0.9,0.0,0.0,11.2,41.3,0.5498,0.0,22,10.2,0.0,1013.5,8.7,6.0,0.0,22.5,0.0,0.0,22.5,2004-11-16 03:00:00
16/11/2004,04.00.00,0.4,0.0,0.7,69.56,32.0,11.1,40.8,0.5395,0.0,3,10.7,0.0,1013.6,8.3,4.0,0.0,17.5,34.78,16.0,34.78,2004-11-16 04:00:00
16/11/2004,05.00.00,0.5,0.0,0.7,94.0,40.0,10.7,41.8,0.536,0.0,0,10.0,0.0,1014.1,8.0,5.0,0.0,17.5,47.0,20.0,47.0,2004-11-16 05:00:00
16/11/2004,06.00.00,0.5,0.0,1.2,180.48,63.0,10.2,43.6,0.5405,0.0,3,10.2,0.0,1014.5,7.7,5.0,0.0,30.0,95.81272727272727,31.5,95.81272727272727,2004-11-16 06:00:00
16/11/2004,07.00.00,0.9,0.0,3.3,509.47999999999996,119.0,10.1,44.0,0.5434,0.0,6,12.1,97.8,1015.5,7.9,9.0,0.0,72.23333333333332,133.21374233128833,61.57954545454545,133.21374233128833,2004-11-16 07:00:00
16/11/2004,08.00.00,3.5,0.0,16.6,1676.9599999999998,202.0,10.1,45.6,0.5632,0.0,4,11.5,315.2,1016.3,9.1,35.0,0.0,172.56,240.94693805309734,102.40286298568508,240.94693805309734,2004-11-16 08:00:00
16/11/2004,09.00.00,5.2,0.0,26.3,2013.4799999999998,222.0,11.3,43.9,0.5867,0.0,3,11.2,492.2,1016.7,10.7,52.96,0.0,213.87,270.42966371681416,104.40695296523518,270.42966371681416,2004-11-16 09:00:00
16/11/2004,10.00.00,4.3,0.0,16.4,1577.32,212.0,14.5,33.8,0.5541,0.0,1,9.7,615.1,1017.0,12.1,43.0,0.0,171.90666666666667,232.21741592920353,103.40490797546012,232.21741592920353,2004-11-16 10:00:00
16/11/2004,11.00.00,3.5,0.0,15.5,1340.4399999999998,219.0,17.5,26.4,0.5228,0.0,0,8.2,675.6,1016.9,13.2,35.0,0.0,168.96666666666667,211.46421238938052,104.10633946830266,211.46421238938052,2004-11-16 11:00:00
16/11/2004,12.00.00,2.6,0.0,10.7,936.2399999999999,189.0,17.2,22.4,0.4354,0.0,0,7.9,669.4,1016.7,14.0,26.0,0.0,153.28666666666666,174.35066176470588,101.1002044989775,174.35066176470588,2004-11-16 12:00:00
16/11/2004,13.00.00,2.5,0.0,11.1,731.3199999999999,147.0,17.3,20.4,0.4011,0.0,5,7.8,597.1,1016.7,14.3,25.0,0.0,154.59333333333333,155.89279411764704,77.17045454545455,155.89279411764704,2004-11-16 13:00:00
16/11/2004,14.00.00,2.8,0.0,11.7,859.16,161.0,18.1,21.0,0.4321,0.0,18,7.6,463.5,1016.9,14.0,28.0,0.0,156.55333333333334,167.40779411764706,84.9659090909091,167.40779411764706,2004-11-16 14:00:00
16/11/2004,15.00.00,2.2,0.0,10.9,799.0,148.0,17.9,22.3,0.4537,0.0,4,6.3,277.8,1017.2,13.3,22.0,0.0,153.94,161.9889705882353,77.72727272727272,161.9889705882353,2004-11-16 15:00:00
16/11/2004,16.00.00,2.4,0.0,11.4,908.04,148.0,17.6,23.7,0.473,0.0,0,7.3,76.4,1017.7,12.0,24.0,0.0,155.57333333333332,171.81058823529412,77.72727272727272,171.81058823529412,2004-11-16 16:00:00
16/11/2004,17.00.00,3.5,0.0,16.3,1135.52,188.0,16.7,25.9,0.4886,0.0,0,9.0,0.0,1018.5,11.0,35.0,0.0,171.58,192.30051470588234,100.0,192.30051470588234,2004-11-16 17:00:00
16/11/2004,18.00.00,4.2,0.0,18.5,1218.24,206.0,14.8,29.6,0.4965,0.0,0,9.9,0.0,1019.2,10.3,42.0,0.0,178.76666666666665,199.75139705882353,102.8036809815951,199.75139705882353,2004-11-16 18:00:00
16/11/2004,19.00.00,3.1,0.0,14.5,802.76,168.0,13.6,34.0,0.5251,0.0,0,10.2,0.0,1019.9,9.9,31.0,0.0,165.7,162.32764705882352,88.86363636363636,165.7,2004-11-16 19:00:00
16/11/2004,20.00.00,3.2,0.0,15.8,866.68,171.0,13.4,40.4,0.6178,0.0,0,9.8,0.0,1020.4,9.5,32.0,0.0,169.94666666666666,168.0851470588235,90.5340909090909,169.94666666666666,2004-11-16 20:00:00
16/11/2004,21.00.00,2.8,0.0,13.2,819.68,171.0,11.8,44.3,0.6121,0.0,0,9.1,0.0,1021.1,9.1,28.0,0.0,161.45333333333332,163.85169117647058,90.5340909090909,163.85169117647058,2004-11-16 21:00:00
16/11/2004,22.00.00,2.2,0.0,7.8,564.0,142.0,10.7,47.5,0.6108,0.0,0,9.6,0.0,1021.6,8.7,22.0,0.0,128.44,138.67689161554193,74.38636363636363,138.67689161554193,2004-11-16 22:00:00
16/11/2004,23.00.00,1.8,0.0,6.1,520.76,134.0,10.2,49.4,0.6138,0.0,0,9.3,0.0,1021.9,8.3,18.0,0.0,111.78,134.3440490797546,69.93181818181819,134.3440490797546,2004-11-16 23:00:00
17/11/2004,00.00.00,1.7,0.0,5.0,368.47999999999996,107.0,9.5,51.0,0.6045,0.0,1,8.9,0.0,1022.0,8.1,17.0,0.0,100.0,119.08490797546011,54.89772727272727,119.08490797546011,2004-11-17 00:00:00
17/11/2004,01.00.00,1.6,0.0,5.3,520.76,121.0,7.7,57.9,0.6107,0.0,1,8.7,0.0,1022.1,7.8,16.0,0.0,103.94,134.3440490797546,62.69318181818181,134.3440490797546,2004-11-17 01:00:00
17/11/2004,02.00.00,1.1,0.0,2.9,246.27999999999997,85.0,8.4,54.5,0.6022,0.0,0,7.7,0.0,1022.3,7.5,11.0,0.0,65.7,106.83991820040899,42.5,106.83991820040899,2004-11-17 02:00:00
17/11/2004,03.00.00,0.8,0.0,1.9,0.0,0.0,7.9,55.4,0.593,0.0,0,7.4,0.0,1022.3,7.2,8.0,0.0,47.5,0.0,0.0,47.5,2004-11-17 03:00:00
17/11/2004,04.00.00,0.7,0.0,1.2,182.35999999999999,68.0,6.2,61.0,0.5824,0.0,0,7.4,0.0,1022.5,7.0,7.0,0.0,30.0,96.85954545454544,34.0,96.85954545454544,2004-11-17 04:00:00
17/11/2004,05.00.00,0.8,0.0,1.6,197.39999999999998,69.0,6.8,58.6,0.5813,0.0,0,7.2,0.0,1023.0,6.7,8.0,0.0,40.0,101.94192229038855,34.5,101.94192229038855,2004-11-17 05:00:00
17/11/2004,06.00.00,0.9,0.0,2.0,259.44,81.0,5.7,62.7,0.5801,0.0,1,7.3,0.0,1023.3,6.5,9.0,0.0,50.0,108.15860940695296,40.5,108.15860940695296,2004-11-17 06:00:00
17/11/2004,07.00.00,1.2,0.0,4.0,344.03999999999996,92.0,5.9,62.0,0.5811,0.0,8,8.6,95.2,1024.1,6.7,12.0,0.0,83.66666666666666,116.6359100204499,46.0,116.6359100204499,2004-11-17 07:00:00
17/11/2004,08.00.00,3.3,0.0,15.4,1248.32,200.0,6.3,61.7,0.5926,0.0,6,7.4,310.0,1024.7,8.3,33.0,0.0,168.64,203.3935221238938,102.20245398773007,203.3935221238938,2004-11-17 08:00:00
17/11/2004,09.00.00,3.8,0.0,19.0,1148.6799999999998,201.0,7.5,58.8,0.6117,0.0,0,5.9,487.0,1025.3,10.4,38.0,0.0,180.4,193.48588235294116,102.30265848670757,193.48588235294116,2004-11-17 09:00:00
17/11/2004,10.00.00,3.2,0.0,14.6,1128.0,213.0,11.4,45.4,0.6113,0.0,0,4.6,610.0,1025.5,12.2,32.0,0.0,166.02666666666667,191.62316176470588,103.50511247443762,191.62316176470588,2004-11-17 10:00:00
17/11/2004,11.00.00,0.0,0.0,16.0,0.0,0.0,14.1,39.2,0.6278,0.0,0,2.5,670.6,1025.1,13.5,0.0,0.0,170.6,0.0,0.0,170.6,2004-11-17 11:00:00
17/11/2004,12.00.00,3.2,0.0,14.4,1650.6399999999999,187.0,13.3,42.3,0.6448,0.0,0,1.3,664.7,1024.5,14.4,32.0,0.0,165.37333333333333,238.64102654867256,99.44318181818181,238.64102654867256,2004-11-17 12:00:00
17/11/2004,13.00.00,4.2,0.0,19.0,1701.3999999999999,205.0,14.7,38.9,0.6462,0.0,0,3.2,592.7,1024.2,14.7,42.0,0.0,180.4,243.08814159292035,102.70347648261759,243.08814159292035,2004-11-17 13:00:00
17/11/2004,14.00.00,4.3,0.0,20.3,1519.04,212.0,16.5,32.9,0.6127,0.0,0,4.7,459.4,1024.3,14.4,43.0,0.0,184.64666666666668,227.11146902654866,103.40490797546012,227.11146902654866,2004-11-17 14:00:00
17/11/2004,15.00.00,4.0,0.0,19.5,1613.04,198.0,17.4,32.7,0.6422,0.0,0,4.5,274.0,1024.3,13.5,40.0,0.0,182.03333333333333,235.34686725663715,102.00204498977504,235.34686725663715,2004-11-17 15:00:00
17/11/2004,16.00.00,4.1,0.0,21.0,1577.32,171.0,17.3,33.9,0.6627,0.0,0,5.6,74.6,1024.4,12.1,41.0,0.0,186.93333333333334,232.21741592920353,90.5340909090909,232.21741592920353,2004-11-17 16:00:00
17/11/2004,17.00.00,7.8,0.0,35.9,2425.2,272.0,16.0,41.5,0.7483,0.0,0,3.5,0.0,1024.9,10.5,78.44,0.0,308.90999999999997,310.7813581890812,109.41717791411043,310.7813581890812,2004-11-17 17:00:00
17/11/2004,18.00.00,10.2,0.0,47.7,1406.24,192.0,13.7,52.8,0.8244,0.0,0,0.4,0.0,1024.9,9.4,103.44999999999999,0.0,425.73,217.22899115044248,101.40081799591002,425.73,2004-11-17 18:00:00
17/11/2004,19.00.00,6.6,0.0,30.1,2158.24,288.0,13.0,55.1,0.824,0.0,0,1.1,0.0,1025.1,8.6,66.67999999999999,0.0,251.49,283.1121769911504,111.02044989775051,283.1121769911504,2004-11-17 19:00:00
17/11/2004,20.00.00,4.3,0.0,22.0,1370.52,254.0,12.4,56.8,0.8141,0.0,0,1.8,0.0,1025.4,8.2,43.0,0.0,190.2,214.09953982300885,107.61349693251533,214.09953982300885,2004-11-17 20:00:00
17/11/2004,21.00.00,4.9,0.0,19.0,1522.8,267.0,10.7,62.1,0.7972,0.0,0,2.6,0.0,1025.7,7.8,49.0,0.0,180.4,227.4408849557522,108.9161554192229,227.4408849557522,2004-11-17 21:00:00
17/11/2004,22.00.00,2.6,0.0,9.2,802.76,198.0,10.5,61.1,0.7755,0.0,0,3.5,0.0,1025.8,7.5,26.0,0.0,142.16,162.32764705882352,102.00204498977504,162.32764705882352,2004-11-17 22:00:00
17/11/2004,23.00.00,2.3,0.0,7.1,515.12,145.0,9.7,62.5,0.7509,0.0,0,3.2,0.0,1025.6,7.2,23.0,0.0,121.58,133.77889570552148,76.05681818181819,133.77889570552148,2004-11-17 23:00:00
18/11/2004,00.00.00,2.7,0.0,8.2,727.56,167.0,8.8,65.5,0.7435,0.0,0,4.0,0.0,1025.5,7.0,27.0,0.0,132.35999999999999,155.55411764705883,88.30681818181819,155.55411764705883,2004-11-18 00:00:00
18/11/2004,01.00.00,2.2,0.0,5.1,441.79999999999995,127.0,8.8,63.8,0.7236,0.0,0,4.0,0.0,1025.2,6.8,22.0,0.0,101.97999999999999,126.4319018404908,66.0340909090909,126.4319018404908,2004-11-18 01:00:00
18/11/2004,02.00.00,2.0,0.0,5.6,423.0,119.0,8.5,65.0,0.7221,0.0,0,4.7,0.0,1025.4,6.5,20.0,0.0,106.88,124.5480572597137,61.57954545454545,124.5480572597137,2004-11-18 02:00:00
18/11/2004,03.00.00,1.3,0.0,3.5,0.0,0.0,7.5,69.3,0.7201,0.0,0,4.7,0.0,1024.9,6.3,13.0,0.0,75.5,0.0,0.0,75.5,2004-11-18 03:00:00
18/11/2004,04.00.00,1.2,0.0,3.8,347.79999999999995,84.0,6.4,74.0,0.7134,0.0,0,4.7,0.0,1024.5,6.1,12.0,0.0,80.39999999999999,117.01267893660531,42.0,117.01267893660531,2004-11-18 04:00:00
18/11/2004,05.00.00,1.1,0.0,3.6,398.56,89.0,5.9,76.6,0.7179,0.0,1,4.7,0.0,1024.6,6.0,11.0,0.0,77.13333333333333,122.09905930470347,44.5,122.09905930470347,2004-11-18 05:00:00
18/11/2004,06.00.00,1.4,0.0,6.6,673.04,122.0,6.1,76.7,0.7271,0.0,6,4.9,0.0,1024.5,5.8,14.0,0.0,116.67999999999999,149.60319018404908,63.25,149.60319018404908,2004-11-18 06:00:00
18/11/2004,07.00.00,2.1,0.0,9.9,998.28,162.0,6.8,74.5,0.7415,0.0,7,6.3,92.5,1024.5,6.2,21.0,0.0,149.02,179.93882352941176,85.52272727272727,179.93882352941176,2004-11-18 07:00:00
18/11/2004,08.00.00,4.5,0.0,21.5,1864.9599999999998,225.0,7.7,72.5,0.7666,0.0,7,5.4,304.8,1024.7,8.4,45.0,0.0,188.56666666666666,257.41773451327435,104.70756646216769,257.41773451327435,2004-11-18 08:00:00
18/11/2004,09.00.00,5.6,0.0,27.8,2128.16,249.0,8.9,67.4,0.7714,0.0,11,3.5,481.8,1024.6,11.3,56.879999999999995,0.0,228.72,280.4768495575221,107.11247443762781,280.4768495575221,2004-11-18 09:00:00
18/11/2004,10.00.00,5.6,0.0,22.9,2246.6,282.0,11.4,58.3,0.7868,0.0,12,2.9,604.9,1024.5,12.9,56.879999999999995,0.0,193.14,290.8534513274336,110.41922290388548,290.8534513274336,2004-11-18 10:00:00
18/11/2004,11.00.00,4.7,0.0,20.2,2105.6,278.0,13.4,52.8,0.8086,0.0,37,6.9,665.7,1023.9,14.0,47.0,0.0,184.32,278.5003539823009,110.01840490797547,278.5003539823009,2004-11-18 11:00:00
18/11/2004,12.00.00,4.2,0.0,19.7,1635.6,251.0,15.8,50.1,0.892,0.0,72,9.6,660.1,1023.3,14.1,42.0,0.0,182.68666666666667,237.3233628318584,107.31288343558282,237.3233628318584,2004-11-18 12:00:00
18/11/2004,13.00.00,3.6,0.0,13.8,1071.6,208.0,18.3,50.0,1.0431,0.0,83,9.8,588.3,1022.6,13.9,36.0,0.0,163.41333333333333,186.54301470588234,103.0040899795501,186.54301470588234,2004-11-18 13:00:00
18/11/2004,14.00.00,3.2,0.0,15.3,721.92,187.0,18.8,49.2,1.0548,0.0,74,9.7,455.5,1022.1,13.4,32.0,0.0,168.31333333333333,155.04610294117646,99.44318181818181,168.31333333333333,2004-11-18 14:00:00
18/11/2004,15.00.00,3.1,0.0,15.9,716.28,182.0,18.4,49.6,1.0391,0.0,59,7.3,270.4,1021.7,13.0,31.0,0.0,170.27333333333334,154.5380882352941,96.6590909090909,170.27333333333334,2004-11-18 15:00:00
18/11/2004,16.00.00,3.8,0.0,17.4,1017.0799999999999,212.0,18.3,51.0,1.0586,0.0,40,8.1,72.9,1021.8,12.4,38.0,0.0,175.17333333333332,181.63220588235293,103.40490797546012,181.63220588235293,2004-11-18 16:00:00
18/11/2004,17.00.00,3.9,0.0,17.6,909.92,174.0,17.6,53.1,1.0596,0.0,66,6.1,0.0,1021.4,11.7,39.0,0.0,175.82666666666668,171.97992647058823,92.20454545454545,175.82666666666668,2004-11-18 17:00:00
18/11/2004,18.00.00,4.6,0.0,20.4,1032.12,220.0,17.3,53.6,1.0472,0.0,100,5.8,0.0,1021.2,11.5,46.0,0.0,184.97333333333333,182.98691176470587,104.20654396728017,184.97333333333333,2004-11-18 18:00:00
18/11/2004,19.00.00,4.9,0.0,22.6,1120.48,214.0,16.8,55.2,1.048,0.0,99,5.9,0.0,1021.1,11.4,49.0,0.0,192.16,190.9458088235294,103.60531697341513,192.16,2004-11-18 19:00:00
18/11/2004,20.00.00,5.4,0.0,25.1,1165.6,212.0,16.6,56.5,1.0551,0.0,100,5.7,0.0,1020.8,11.3,54.92,0.0,201.99,195.00992647058823,103.40490797546012,201.99,2004-11-18 20:00:00
18/11/2004,21.00.00,4.3,0.0,17.2,1018.9599999999999,191.0,16.3,58.1,1.0648,0.0,99,5.5,0.0,1020.6,11.3,43.0,0.0,174.51999999999998,181.80154411764704,101.30061349693251,181.80154411764704,2004-11-18 21:00:00
18/11/2004,22.00.00,3.1,0.0,11.7,716.28,160.0,15.9,59.0,1.059,0.0,98,5.0,0.0,1019.9,11.2,31.0,0.0,156.55333333333334,154.5380882352941,84.4090909090909,156.55333333333334,2004-11-18 22:00:00
